student_id,name,branch,cgpa,avg_test_score,technical_score,aptitude_score,num_projects,num_internships,skills,placed,company,salary
S0195,Aisha,IT,6.63,84.46,35.0,82.94,3,2,"Node, React, Java",1,Infosys,518404
S0158,Isha,CIVIL,8.96,62.13,91.98,62.63,4,0,"AutoCAD, Revit, STAAD",0,,0
S1862,Nikhil,ECE,7.17,49.67,76.91,48.75,2,2,"C++, VLSI, Verilog",1,Wipro,424254
S0248,Ananya,CSE,7.89,60.08,78.98,63.95,2,1,"SQL, ML, C++",1,HCL,448015
S1058,Priya,CIVIL,6.71,71.71,62.0,67.89,5,1,"AutoCAD, STAAD, Surveying",1,Wipro,559646
S0997,Karan,CSE,7.9,80.95,66.35,59.86,2,0,"DataScience, Python, ML",0,,0
S1702,Priya,MECH,7.3,78.56,73.94,61.93,5,1,"MATLAB, Python, SolidWorks",1,HCL,496725
S0176,Aarav,IT,6.33,69.88,69.81,55.12,4,1,"Java, CSS, Express",1,Wipro,478788
S0908,Rahul,CSE,7.36,84.32,63.82,84.79,1,0,"ML, C++, SQL",1,TCS,480564
S0001,Aarav,CSE,6.19,67.91,78.9,66.39,3,1,"Python, DL, SQL",1,TCS,469262
S1994,Diya,ECE,8.93,71.65,75.55,62.63,2,1,"Embedded, Verilog, C++",1,HCL,462089
S0518,Nikhil,MECH,8.96,69.39,62.26,48.18,3,1,"Python, AutoCAD, MATLAB",0,,0
S0926,Nikhil,IT,7.69,68.7,56.83,74.4,3,2,"Node, CSS, Java",1,Wipro,525914
S1807,Isha,MECH,6.49,65.24,74.81,61.66,1,0,"SolidWorks, Python, MATLAB",0,,0
S0749,Nikhil,IT,7.33,80.03,73.33,71.04,2,1,"CSS, Java, HTML",0,,0
S0379,Rahul,CIVIL,7.65,77.04,66.6,65.32,2,0,"STAAD, AutoCAD, Surveying",0,,0
S1946,Isha,ECE,5.5,70.37,69.38,71.99,1,0,"C++, Verilog, VLSI",1,TCS,395393
S1987,Rahul,ECE,8.31,58.99,83.72,50.15,5,1,"Embedded, C++, Verilog",1,Infosys,496243
S1183,Aisha,CSE,9.13,64.4,45.78,44.97,3,2,"DataScience, Python, DL",1,HCL,454459
S1274,Rahul,MECH,7.26,57.87,74.38,87.66,2,2,"SolidWorks, AutoCAD, MATLAB",1,TCS,582503
S1173,Priya,IT,8.7,73.22,70.66,77.93,5,0,"Express, HTML, CSS",1,HCL,485636
S0093,Aarav,CSE,6.09,57.46,68.57,70.31,3,1,"ML, C++, Python",1,Infosys,408264
S0442,Nikhil,MECH,8.79,80.4,69.15,57.24,2,1,"AutoCAD, Python, MATLAB",0,,0
S0056,Rahul,IT,8.2,54.39,64.29,56.3,5,2,"React, CSS, Node",1,HCL,476005
S0174,Aisha,ECE,5.5,60.09,73.61,61.24,4,0,"VLSI, Verilog, C",1,Infosys,410982
S0948,Rohan,CSE,6.86,82.65,38.7,59.86,3,0,"DataScience, Python, ML",0,,0
S0624,Nikhil,IT,6.29,68.01,55.47,92.64,3,0,"CSS, Java, Node",0,,0
S0622,Priya,ECE,6.86,73.98,81.18,67.54,4,1,"Embedded, Verilog, VLSI",1,TCS,593450
S0118,Karan,MECH,7.03,68.3,59.7,86.17,3,1,"AutoCAD, MATLAB, Python",1,TCS,505700
S1918,Nikhil,MECH,6.68,68.62,60.21,66.76,1,1,"Python, MATLAB, SolidWorks",0,,0
S1196,Aisha,CIVIL,8.62,65.01,83.78,53.49,3,1,"STAAD, Revit, AutoCAD",0,,0
S1994,Diya,ECE,8.93,71.65,75.55,62.63,2,1,"Embedded, Verilog, C++",1,HCL,462089
S1036,Ananya,CSE,8.68,62.66,60.03,66.32,4,0,"Python, SQL, DL",1,Infosys,354255
S1874,Priya,CSE,7.24,76.9,80.43,65.97,5,0,"DataScience, DL, Python",1,HCL,589127
S1650,Rahul,CSE,8.47,77.26,73.97,72.99,3,1,"SQL, C++, ML",1,HCL,476113
S1259,Nikhil,IT,5.78,71.08,79.93,72.24,1,1,"Express, Java, Node",1,Wipro,442183
S1439,Karan,CIVIL,7.14,67.77,82.21,75.77,3,1,"Revit, AutoCAD, Surveying",0,,0
S1969,Isha,ECE,8.55,78.32,83.39,61.76,5,2,"Embedded, Verilog, C++",0,,0
S1515,Nikhil,MECH,7.58,67.82,88.85,81.59,5,1,"SolidWorks, AutoCAD, Python",1,HCL,542509
S1740,Karan,CIVIL,8.1,76.03,72.5,66.58,4,2,"STAAD, Surveying, Revit",1,TCS,533527
S0867,Diya,CSE,6.07,48.1,64.85,82.37,2,1,"DL, ML, SQL",0,,0
S1233,Isha,CSE,9.09,77.7,62.09,64.81,2,0,"C++, DataScience, ML",1,HCL,520428
S0105,Karan,ECE,6.7,65.87,56.86,59.76,2,1,"C++, C, Embedded",1,Wipro,519282
S0699,Priya,CSE,6.31,68.37,81.8,59.42,2,1,"SQL, ML, DataScience",0,,0
S1188,Aarav,CIVIL,7.14,55.82,71.78,78.89,3,0,"Revit, AutoCAD, Surveying",1,Infosys,559628
S0138,Nikhil,ECE,8.3,70.19,95.4,66.21,5,1,"VLSI, Embedded, Verilog",1,Wipro,427648
S1618,Isha,MECH,6.06,70.82,48.54,63.37,4,1,"MATLAB, AutoCAD, Python",1,HCL,400470
S0032,Nikhil,IT,7.89,60.37,100.0,57.0,1,1,"React, HTML, Node",1,Infosys,534830
S1502,Diya,IT,7.91,56.49,66.74,65.28,4,1,"HTML, Node, React",1,TCS,402918
S0746,Nikhil,CIVIL,7.42,69.01,76.27,55.22,5,2,"STAAD, AutoCAD, Surveying",1,TCS,470192
S0067,Rohan,IT,6.35,79.7,82.32,49.36,2,1,"Express, Java, React",1,HCL,454871
S1551,Diya,CSE,5.94,82.46,83.74,60.52,1,0,"DL, SQL, C++",1,Wipro,491434
S0013,Isha,CSE,8.98,74.74,55.33,78.05,5,1,"DataScience, C++, ML",1,TCS,408937
S1503,Rohan,MECH,8.21,65.87,73.12,54.14,2,1,"AutoCAD, SolidWorks, Python",1,Wipro,536071
S0769,Nikhil,MECH,5.78,64.34,86.84,75.77,3,0,"MATLAB, SolidWorks, AutoCAD",0,,0
S1500,Aisha,MECH,7.6,52.18,93.72,69.71,5,1,"Python, AutoCAD, MATLAB",0,,0
S0765,Diya,MECH,7.56,73.02,63.9,66.98,5,1,"SolidWorks, AutoCAD, MATLAB",1,Infosys,393434
S1823,Nikhil,CIVIL,8.86,50.13,75.33,62.23,3,1,"Surveying, STAAD, AutoCAD",0,,0
S0684,Aarav,CSE,6.94,65.16,78.85,60.81,2,2,"DL, DataScience, C++",0,,0
S0686,Nikhil,MECH,7.04,78.6,79.2,68.49,1,2,"AutoCAD, MATLAB, SolidWorks",0,,0
S0905,Rohan,CSE,6.71,74.88,74.02,54.67,4,1,"C++, DL, DataScience",1,Wipro,584009
S0886,Nikhil,IT,8.84,75.64,65.94,71.87,4,0,"HTML, Express, CSS",1,Infosys,575911
S1816,Karan,IT,6.18,70.01,72.23,73.74,4,2,"CSS, HTML, Java",1,Infosys,514797
S1423,Rohan,CSE,7.46,63.33,68.85,50.77,2,0,"C++, DataScience, ML",1,HCL,551664
S1598,Ananya,CSE,7.46,66.42,55.18,51.77,2,2,"SQL, C++, Python",0,,0
S1850,Diya,CSE,7.11,54.1,90.8,81.84,5,1,"SQL, DataScience, C++",1,TCS,388003
S1429,Ananya,ECE,8.23,52.36,52.97,70.73,4,2,"C, C++, VLSI",1,TCS,375407
S0893,Rahul,IT,9.07,82.19,99.35,58.84,3,1,"Express, React, Node",1,Infosys,420312
S0794,Aarav,MECH,7.92,58.63,83.0,57.64,3,0,"SolidWorks, Python, MATLAB",1,HCL,486556
S0215,Isha,IT,8.19,85.24,65.86,79.75,5,0,"Node, React, Java",1,Wipro,516756
S0107,Rahul,ECE,7.02,65.64,79.7,72.3,3,2,"C++, VLSI, Embedded",1,Infosys,598508
S0029,Ananya,ECE,6.22,84.24,70.81,72.36,3,2,"Verilog, C, C++",0,,0
S0510,Ananya,IT,6.06,77.35,83.41,55.83,2,1,"HTML, Express, CSS",0,,0
S1998,Karan,IT,5.5,79.73,76.87,71.86,4,1,"CSS, Node, Express",0,,0
S0255,Priya,CIVIL,8.22,79.75,74.81,83.72,5,1,"STAAD, Revit, AutoCAD",1,Infosys,587289
S1460,Aisha,ECE,8.8,52.61,80.99,58.86,1,1,"C++, Verilog, Embedded",0,,0
S1048,Isha,CSE,8.21,77.08,93.88,57.3,3,1,"C++, ML, SQL",1,TCS,371614
S0811,Rohan,MECH,8.79,83.64,84.44,58.53,3,1,"Python, AutoCAD, MATLAB",1,Wipro,370854
S1306,Diya,CIVIL,8.72,62.24,74.22,49.01,2,1,"AutoCAD, Revit, STAAD",1,HCL,532117
S1464,Karan,ECE,8.77,57.59,74.61,77.45,3,2,"Embedded, C, VLSI",1,Infosys,498656
S1867,Rohan,IT,7.42,46.09,75.98,55.23,1,1,"React, Java, Express",1,Wipro,513099
S1552,Ananya,MECH,8.19,76.87,60.37,46.57,2,1,"MATLAB, AutoCAD, Python",1,Infosys,509709
S1895,Diya,CSE,7.14,80.47,83.92,80.5,4,2,"DataScience, Python, ML",0,,0
S1584,Karan,IT,6.99,82.76,56.93,65.95,2,1,"HTML, CSS, React",1,HCL,468403
S0950,Diya,MECH,6.4,62.95,72.95,91.9,3,0,"SolidWorks, AutoCAD, Python",1,TCS,500784
S1058,Priya,CIVIL,6.71,71.71,62.0,67.89,5,1,"AutoCAD, STAAD, Surveying",1,Wipro,559646
S0449,Priya,IT,7.85,70.41,67.03,70.54,1,0,"Express, CSS, React",1,Wipro,393830
S0733,Diya,MECH,8.06,79.71,82.64,81.27,5,0,"Python, MATLAB, SolidWorks",0,,0
S1140,Diya,CSE,8.88,63.82,66.68,65.96,3,1,"Python, ML, DL",0,,0
S0767,Aarav,CSE,7.74,72.88,67.33,52.96,3,1,"DataScience, C++, DL",0,,0
S1036,Ananya,CSE,8.68,62.66,60.03,66.32,4,0,"Python, SQL, DL",1,Infosys,354255
S1559,Aarav,ECE,8.84,72.1,83.49,56.14,4,1,"C++, C, Verilog",1,TCS,545050
S0360,Priya,IT,6.95,95.0,68.49,66.77,1,2,"Java, React, Node",1,Infosys,483361
S0107,Rahul,ECE,7.02,65.64,79.7,72.3,3,2,"C++, VLSI, Embedded",1,Infosys,598508
S1435,Ananya,IT,8.19,66.63,75.17,60.51,2,1,"Java, Express, HTML",0,,0
S0226,Ananya,ECE,7.79,74.94,91.64,67.48,4,1,"Verilog, VLSI, Embedded",0,,0
S0046,Nikhil,CSE,5.5,84.6,68.03,88.43,3,0,"SQL, C++, ML",1,TCS,565637
S0843,Rahul,IT,5.5,72.58,69.69,74.14,2,1,"HTML, Node, Java",1,TCS,350309
S0279,Priya,CIVIL,7.9,74.04,60.13,68.41,3,1,"Surveying, Revit, STAAD",0,,0
S1942,Aisha,MECH,6.36,89.3,52.88,64.61,4,1,"MATLAB, SolidWorks, Python",1,TCS,540963
S0152,Diya,CSE,7.96,56.37,59.42,57.37,2,1,"DL, SQL, DataScience",0,,0
S1521,Diya,MECH,6.78,68.78,76.63,84.77,2,1,"AutoCAD, Python, SolidWorks",0,,0
S1234,Rahul,ECE,9.51,69.08,60.34,69.54,3,2,"Embedded, VLSI, C",1,Wipro,508732
S0397,Nikhil,CIVIL,8.87,70.07,42.98,76.46,3,2,"AutoCAD, STAAD, Surveying",0,,0
S0196,Diya,IT,9.17,95.0,81.92,69.49,2,1,"Java, Express, Node",1,Wipro,507324
S0180,Aarav,CIVIL,6.55,67.7,82.17,64.27,1,1,"AutoCAD, STAAD, Surveying",1,HCL,534974
S1783,Rahul,IT,6.86,88.09,64.82,58.99,4,0,"Express, Java, HTML",1,Wipro,420417
S1987,Rahul,ECE,8.31,58.99,83.72,50.15,5,1,"Embedded, C++, Verilog",1,Infosys,496243
S1262,Aisha,CIVIL,9.4,78.56,67.1,82.26,2,1,"Surveying, Revit, STAAD",1,Wipro,516951
S1867,Rohan,IT,7.42,46.09,75.98,55.23,1,1,"React, Java, Express",1,Wipro,513099
S0628,Aisha,IT,5.5,79.88,75.45,68.59,5,1,"Java, HTML, React",0,,0
S1368,Aarav,ECE,8.07,73.33,60.8,88.5,4,1,"C, Verilog, Embedded",0,,0
S0631,Aisha,IT,6.66,75.46,51.04,68.69,3,2,"CSS, React, Node",1,TCS,498840
S0228,Isha,CIVIL,7.17,78.88,71.16,42.7,5,1,"Surveying, AutoCAD, STAAD",1,Wipro,577319
S1176,Nikhil,CIVIL,7.26,69.63,80.89,79.22,3,2,"Revit, Surveying, AutoCAD",1,Wipro,527942
S0048,Aisha,ECE,6.62,66.86,82.78,81.11,5,0,"Embedded, C++, C",1,Wipro,481629
S0575,Aisha,MECH,7.35,82.65,68.61,58.58,2,1,"MATLAB, Python, SolidWorks",0,,0
S1201,Aarav,CIVIL,7.94,80.43,65.97,78.3,4,1,"Surveying, Revit, AutoCAD",1,HCL,464100
S0141,Karan,ECE,8.27,75.67,74.12,67.96,5,0,"VLSI, C, C++",1,Infosys,546331
S1667,Ananya,IT,7.51,54.97,90.9,92.95,3,1,"React, Java, CSS",1,Infosys,478873
S0578,Ananya,MECH,8.27,74.33,70.98,64.72,3,0,"SolidWorks, MATLAB, Python",0,,0
S1456,Ananya,CSE,8.3,75.56,62.58,48.86,3,1,"DL, ML, C++",1,Infosys,499512
S1169,Rohan,ECE,8.33,78.97,81.37,55.38,3,0,"Verilog, VLSI, Embedded",1,TCS,440843
S1880,Karan,CIVIL,6.92,56.88,95.64,60.07,2,1,"Surveying, STAAD, Revit",0,,0
S0028,Aarav,IT,5.96,61.63,85.2,83.08,2,1,"Node, CSS, HTML",1,HCL,413531
S0618,Rahul,CIVIL,6.02,67.54,49.54,94.68,2,0,"Revit, STAAD, Surveying",1,Infosys,436813
S0401,Nikhil,CIVIL,7.36,64.57,63.66,68.26,4,1,"Revit, AutoCAD, Surveying",0,,0
S0557,Priya,CIVIL,8.35,65.56,77.97,67.78,4,1,"AutoCAD, Surveying, Revit",0,,0
S1851,Karan,ECE,8.59,63.69,67.28,80.43,4,1,"C, Verilog, Embedded",1,Infosys,418409
S1334,Isha,ECE,7.81,71.6,79.0,73.85,1,1,"Embedded, C++, C",1,HCL,579382
S0024,Aisha,CSE,7.6,63.38,80.71,88.1,4,1,"C++, SQL, DL",1,HCL,570882
S0511,Ananya,IT,6.13,65.81,66.08,61.25,5,0,"Express, Node, React",0,,0
S1720,Priya,CIVIL,6.81,82.21,67.43,72.67,1,2,"Revit, AutoCAD, STAAD",1,TCS,481965
S0763,Ananya,ECE,7.93,60.45,38.63,75.41,2,1,"Embedded, C, C++",1,HCL,390412
S0668,Aisha,CIVIL,5.84,50.87,77.01,46.66,4,1,"Revit, Surveying, AutoCAD",1,TCS,475714
S0260,Priya,CIVIL,7.83,66.17,69.01,86.31,3,2,"AutoCAD, STAAD, Surveying",1,Wipro,418088
S0006,Rahul,CIVIL,8.18,79.48,64.65,60.14,5,1,"STAAD, Revit, AutoCAD",1,Wipro,417564
S1254,Rahul,CSE,7.76,64.34,88.23,75.43,2,0,"ML, Python, SQL",0,,0
S0075,Ananya,CSE,8.22,61.41,93.87,80.53,2,1,"DL, C++, Python",1,TCS,599839
S1301,Rohan,MECH,7.4,73.74,74.6,95.0,5,1,"AutoCAD, Python, MATLAB",0,,0
S1887,Diya,IT,9.91,82.7,62.2,63.11,3,2,"Express, React, HTML",0,,0
S0001,Aarav,CSE,6.19,67.91,78.9,66.39,3,1,"Python, DL, SQL",1,TCS,469262
S0451,Karan,CSE,6.13,69.63,72.37,77.76,4,2,"ML, SQL, DataScience",1,HCL,377793
S1487,Priya,MECH,6.68,81.58,68.66,73.91,3,1,"Python, AutoCAD, SolidWorks",1,HCL,413066
S0130,Priya,ECE,7.54,75.97,70.32,74.65,2,1,"C++, VLSI, C",1,HCL,526722
S1793,Rahul,MECH,6.62,82.12,51.5,78.33,2,1,"SolidWorks, MATLAB, AutoCAD",0,,0
S1818,Ananya,CIVIL,7.69,75.88,67.6,62.48,4,1,"STAAD, Revit, AutoCAD",1,Infosys,491742
S1270,Isha,MECH,7.87,65.78,55.87,67.53,1,1,"SolidWorks, Python, MATLAB",1,Wipro,468655
S1416,Priya,IT,6.59,82.08,70.89,73.19,2,0,"React, HTML, Java",0,,0
S1478,Aisha,IT,6.49,53.26,82.18,83.13,4,1,"HTML, React, Java",1,Infosys,518660
S1304,Diya,CIVIL,6.68,83.15,66.41,74.1,1,1,"Revit, Surveying, STAAD",1,Wipro,356374
S0828,Aisha,ECE,7.61,90.56,61.44,69.54,3,0,"Verilog, C, VLSI",0,,0
S1034,Karan,CSE,7.4,75.76,74.27,63.97,2,2,"C++, DL, SQL",1,Infosys,350512
S1567,Aarav,MECH,6.81,84.12,66.09,74.27,3,1,"MATLAB, Python, AutoCAD",1,Infosys,594326
S1992,Nikhil,ECE,7.08,62.9,44.08,61.46,1,2,"C, VLSI, Verilog",0,,0
S1867,Rohan,IT,7.42,46.09,75.98,55.23,1,1,"React, Java, Express",1,Wipro,513099
S1799,Nikhil,CSE,7.86,64.58,89.78,48.97,3,2,"DL, ML, Python",1,TCS,379792
S0064,Aisha,CSE,5.53,66.81,79.94,55.94,4,1,"Python, SQL, DL",1,Wipro,399251
S1098,Rahul,MECH,8.43,67.98,71.03,59.07,2,2,"SolidWorks, MATLAB, AutoCAD",0,,0
S0471,Nikhil,CSE,7.66,68.69,76.33,59.13,3,1,"DL, DataScience, C++",0,,0
S1601,Rohan,CIVIL,7.57,81.7,77.01,70.75,2,1,"AutoCAD, Surveying, STAAD",1,TCS,451456
S0675,Rahul,MECH,6.2,72.62,75.21,64.07,3,0,"AutoCAD, Python, MATLAB",1,Infosys,536067
S0450,Rahul,CSE,5.5,42.76,70.05,53.94,3,0,"ML, C++, SQL",1,Wipro,537791
S0315,Priya,ECE,7.12,83.87,82.64,55.43,3,2,"Embedded, C, Verilog",1,HCL,446020
S0270,Aisha,IT,6.89,61.29,80.3,62.5,2,0,"HTML, Express, React",0,,0
S0284,Aarav,CIVIL,6.2,69.09,62.75,53.24,4,2,"Surveying, STAAD, Revit",0,,0
S0462,Ananya,CSE,8.21,61.11,66.76,69.35,3,1,"DataScience, ML, C++",1,HCL,554978
S1964,Isha,CSE,7.73,69.03,55.51,68.99,4,2,"SQL, DataScience, DL",1,Infosys,537287
S0608,Nikhil,ECE,6.73,60.66,69.23,66.45,3,2,"Embedded, C++, Verilog",1,HCL,384700
S1332,Karan,ECE,6.75,62.94,66.15,65.69,4,1,"C++, C, Verilog",1,Infosys,595527
S1202,Aisha,MECH,7.45,79.6,69.71,61.33,3,0,"SolidWorks, AutoCAD, MATLAB",1,Wipro,571574
S1050,Aarav,ECE,7.3,69.65,68.85,46.91,5,2,"Embedded, C, C++",1,Infosys,510358
S0626,Isha,CIVIL,7.08,61.56,94.7,59.86,5,2,"STAAD, Revit, AutoCAD",0,,0
S1898,Aarav,CIVIL,7.25,65.7,85.05,54.53,3,1,"Revit, Surveying, STAAD",1,TCS,492863
S1888,Rohan,CIVIL,7.44,74.93,66.05,87.29,4,2,"Revit, Surveying, STAAD",0,,0
S0977,Karan,IT,6.61,69.68,67.75,62.31,2,2,"Express, CSS, HTML",1,HCL,577312
S0319,Ananya,MECH,9.15,70.73,55.94,84.53,1,1,"SolidWorks, MATLAB, AutoCAD",1,Wipro,421499
S0998,Diya,MECH,6.5,59.06,58.42,73.16,2,1,"Python, SolidWorks, AutoCAD",1,Wipro,434901
S0414,Aisha,CSE,8.14,77.77,72.66,79.23,3,2,"DL, Python, ML",1,Infosys,354859
S0123,Nikhil,MECH,6.71,52.33,47.46,56.63,4,1,"Python, SolidWorks, AutoCAD",0,,0
S1355,Priya,MECH,7.31,56.42,78.72,72.19,3,2,"SolidWorks, MATLAB, AutoCAD",0,,0
S0056,Rahul,IT,8.2,54.39,64.29,56.3,5,2,"React, CSS, Node",1,HCL,476005
S0120,Isha,MECH,7.06,71.07,88.3,58.63,2,1,"SolidWorks, AutoCAD, MATLAB",0,,0
S0019,Aarav,MECH,7.67,72.06,75.55,77.44,1,1,"AutoCAD, MATLAB, SolidWorks",1,TCS,385243
S1606,Rohan,CIVIL,6.67,91.42,82.39,80.47,5,1,"Surveying, STAAD, AutoCAD",1,TCS,498126
S0888,Karan,CIVIL,7.88,80.64,74.25,53.84,5,1,"Revit, Surveying, AutoCAD",1,HCL,554024
S1743,Aarav,CIVIL,7.76,48.34,81.66,56.57,3,1,"STAAD, Surveying, Revit",0,,0
S0396,Rohan,ECE,9.1,73.97,61.58,73.59,3,1,"VLSI, C, Embedded",0,,0
S0157,Isha,CSE,9.37,49.37,90.55,73.56,3,1,"C++, DataScience, SQL",1,Infosys,499516
S0671,Isha,CSE,9.23,67.66,94.94,79.51,3,0,"DL, Python, SQL",1,HCL,452681
S0174,Aisha,ECE,5.5,60.09,73.61,61.24,4,0,"VLSI, Verilog, C",1,Infosys,410982
S0974,Karan,CIVIL,8.29,79.08,62.18,79.91,2,1,"Surveying, Revit, AutoCAD",1,TCS,582361
S1692,Priya,IT,7.72,63.6,52.33,95.0,2,0,"Java, Node, Express",1,Infosys,415340
S0564,Karan,CSE,6.98,79.77,85.9,75.92,3,1,"DataScience, SQL, C++",0,,0
S0066,Ananya,IT,7.43,78.02,59.5,76.81,5,1,"Express, React, CSS",1,Infosys,552438
S1122,Nikhil,ECE,8.7,71.43,83.06,79.32,3,1,"C, VLSI, C++",1,HCL,433662
S0494,Aarav,IT,6.53,70.61,80.43,85.69,3,0,"Express, React, Java",1,Infosys,363540
S0268,Karan,CSE,7.15,73.65,78.42,60.7,1,1,"SQL, Python, C++",1,HCL,579556
S1573,Diya,CIVIL,7.04,62.85,67.66,63.23,2,1,"Revit, Surveying, AutoCAD",1,HCL,395965
S0964,Aarav,ECE,7.06,69.72,90.53,72.25,4,2,"Verilog, C, VLSI",1,TCS,556977
S0670,Diya,IT,8.46,65.88,77.34,88.65,3,1,"React, CSS, Express",1,HCL,544054
S0742,Priya,ECE,7.22,54.66,74.77,64.73,3,0,"Verilog, VLSI, Embedded",1,Wipro,529179
S0181,Nikhil,CIVIL,7.19,67.6,54.3,64.45,2,0,"STAAD, Surveying, Revit",0,,0
S0805,Isha,CIVIL,9.35,64.44,67.3,75.07,4,1,"Surveying, STAAD, AutoCAD",0,,0
S1373,Rohan,ECE,7.74,73.22,63.9,52.92,5,0,"Embedded, Verilog, C++",0,,0
S0224,Aisha,ECE,6.33,76.54,69.14,65.65,4,1,"C, Embedded, C++",1,Wipro,446635
S1273,Ananya,IT,7.86,60.67,55.86,56.41,2,1,"Java, CSS, Express",1,Wipro,593850
S1106,Isha,ECE,6.57,80.38,67.91,74.6,3,0,"Embedded, C, Verilog",1,Wipro,467524
S1371,Isha,CSE,6.16,61.71,64.11,77.12,1,0,"SQL, DataScience, DL",1,Infosys,479653
S0485,Rohan,ECE,6.57,87.02,59.47,91.96,3,0,"Verilog, Embedded, C++",0,,0
S1654,Diya,CSE,9.18,84.4,71.98,61.05,3,1,"Python, DL, C++",1,Infosys,524383
S0125,Nikhil,MECH,9.01,72.68,59.11,82.83,4,0,"Python, AutoCAD, SolidWorks",1,Wipro,521364
S0968,Nikhil,CSE,8.05,62.77,63.86,70.57,4,1,"DataScience, SQL, Python",1,HCL,413975
S1750,Priya,ECE,8.23,68.96,61.45,92.58,3,0,"C, C++, Verilog",1,Infosys,544434
S0767,Aarav,CSE,7.74,72.88,67.33,52.96,3,1,"DataScience, C++, DL",0,,0
S1794,Rahul,CIVIL,7.93,56.52,61.53,74.93,3,2,"AutoCAD, Surveying, STAAD",1,Infosys,489147
S0007,Rohan,MECH,8.25,69.81,66.34,77.35,4,2,"AutoCAD, SolidWorks, Python",1,Infosys,354571
S1041,Karan,IT,9.03,49.71,65.37,67.77,3,0,"Node, HTML, React",1,Infosys,362395
S1567,Aarav,MECH,6.81,84.12,66.09,74.27,3,1,"MATLAB, Python, AutoCAD",1,Infosys,594326
S1621,Ananya,IT,7.89,76.79,73.47,62.32,2,0,"CSS, Express, React",1,Infosys,454497
S1583,Ananya,IT,7.94,68.2,66.72,58.53,3,0,"Java, Node, Express",1,Infosys,365203
S0332,Ananya,MECH,7.83,75.63,85.7,69.59,2,1,"AutoCAD, SolidWorks, MATLAB",1,TCS,511956
S0905,Rohan,CSE,6.71,74.88,74.02,54.67,4,1,"C++, DL, DataScience",1,Wipro,584009
S1626,Aarav,MECH,7.92,62.01,62.2,72.95,2,1,"SolidWorks, Python, AutoCAD",0,,0
S0152,Diya,CSE,7.96,56.37,59.42,57.37,2,1,"DL, SQL, DataScience",0,,0
S0137,Diya,CIVIL,7.06,56.28,66.88,84.6,3,1,"STAAD, Surveying, AutoCAD",1,HCL,436862
S1343,Rahul,MECH,8.04,77.74,85.9,80.83,4,0,"AutoCAD, MATLAB, SolidWorks",1,Infosys,473290
S0971,Diya,IT,8.99,54.56,65.41,80.72,5,1,"Node, React, CSS",1,TCS,535991
S1382,Aisha,MECH,7.63,61.46,78.38,78.27,4,1,"Python, AutoCAD, SolidWorks",1,Infosys,518455
S0201,Karan,CSE,8.63,52.33,82.56,66.43,3,1,"DataScience, SQL, Python",0,,0
S1670,Rahul,MECH,6.68,65.84,54.3,74.85,5,2,"Python, AutoCAD, MATLAB",1,Wipro,387304
S1246,Ananya,ECE,6.75,78.75,48.66,76.36,3,0,"Embedded, Verilog, C",1,Wipro,365480
S0407,Aisha,IT,9.58,69.58,63.09,69.74,4,1,"CSS, React, Node",0,,0
S1781,Rohan,CIVIL,8.55,70.19,82.96,77.45,3,1,"AutoCAD, STAAD, Revit",1,TCS,540801
S0489,Diya,IT,7.9,49.12,69.33,88.43,3,1,"React, HTML, Express",0,,0
S1521,Diya,MECH,6.78,68.78,76.63,84.77,2,1,"AutoCAD, Python, SolidWorks",0,,0
S0768,Ananya,ECE,7.1,71.76,75.27,78.46,1,1,"VLSI, Verilog, Embedded",1,Infosys,530050
S0042,Nikhil,IT,6.66,71.41,72.54,66.18,1,1,"HTML, Java, React",1,Infosys,392830
S1042,Diya,MECH,7.2,64.1,91.09,58.03,5,1,"AutoCAD, MATLAB, Python",1,Infosys,434010
S0097,Rohan,IT,6.75,92.5,71.29,44.85,4,1,"HTML, Java, Express",1,HCL,491477
S0525,Aarav,IT,9.73,77.41,78.0,51.55,3,0,"Node, HTML, CSS",0,,0
S0911,Rahul,CIVIL,7.73,59.44,52.68,62.22,3,1,"Surveying, Revit, AutoCAD",1,Infosys,394990
S1635,Isha,MECH,8.05,71.66,51.16,51.46,3,1,"AutoCAD, MATLAB, Python",0,,0
S0770,Aarav,ECE,7.43,75.02,68.15,72.63,2,2,"Embedded, Verilog, C",0,,0
S1816,Karan,IT,6.18,70.01,72.23,73.74,4,2,"CSS, HTML, Java",1,Infosys,514797
S0833,Diya,MECH,6.93,80.51,82.67,68.45,4,1,"MATLAB, SolidWorks, AutoCAD",1,Infosys,508814
S0479,Rahul,MECH,7.98,72.14,78.34,61.0,2,0,"MATLAB, Python, SolidWorks",1,Infosys,475748
S1112,Ananya,IT,7.24,73.72,75.02,49.73,2,0,"HTML, Node, React",1,Wipro,444468
S0255,Priya,CIVIL,8.22,79.75,74.81,83.72,5,1,"STAAD, Revit, AutoCAD",1,Infosys,587289
S1188,Aarav,CIVIL,7.14,55.82,71.78,78.89,3,0,"Revit, AutoCAD, Surveying",1,Infosys,559628
S1020,Karan,CSE,6.45,70.5,67.49,64.48,1,1,"C++, SQL, DL",0,,0
S1224,Aisha,CIVIL,6.87,65.07,77.93,86.5,2,0,"AutoCAD, STAAD, Revit",1,Infosys,512310
S0804,Aarav,IT,9.23,75.67,67.44,63.44,3,0,"React, HTML, Java",1,Infosys,451287
